title,address,price,link1
Apartament na Warszawskim Muranowie,"ul. Zygmunta Słomińskiego, Muranów, Śródmieście, Warszawa, mazowieckie",2 999 999 zł,/pl/oferta/apartament-na-warszawskim-muranowie-ID4iSJP
Rodzinny apartament z ogródkiem | Osiedle Patio,"ul. Zapłocie, Powsin, Wilanów, Warszawa, mazowieckie",1 990 000 zł,/pl/oferta/rodzinny-apartament-z-ogrodkiem-osiedle-patio-ID4k414
Zabytkowa kamienica przy parku Morskie Oko!,"ul. Willowa, Stary Mokotów, Mokotów, Warszawa, mazowieckie",2 799 000 zł,/pl/oferta/zabytkowa-kamienica-przy-parku-morskie-oko-ID4k9TN
2-pokojowe mieszkanie zielona Białołęka,"ul. Leona Berensona, Grodzisk, Białołęka, Warszawa, mazowieckie",459 159 zł,/pl/oferta/2-pokojowe-mieszkanie-zielona-bialoleka-ID4nbiw
2-pokojowe mieszkanie zielona Białołęka,"ul. Leona Berensona, Grodzisk, Białołęka, Warszawa, mazowieckie",417 011 zł,/pl/oferta/2-pokojowe-mieszkanie-zielona-bialoleka-ID4nbit
Mieszkanie 2 pokoje po remoncie,"Słodowiec, Bielany, Warszawa, mazowieckie",730 000 zł,/pl/oferta/mieszkanie-2-pokoje-po-remoncie-ID4nal5
☀ Dwupokojowe mieszkanie na Kabatach do sprzedaży,"ul. Ksawerego Bronikowskiego, Kabaty, Ursynów, Warszawa, mazowieckie",850 000 zł,/pl/oferta/dwupokojowe-mieszkanie-na-kabatach-do-sprzedazy-ID4mHml
"Mieszkanie, 148 m², Warszawa","Mirów, Wola, Warszawa, mazowieckie",1 800 000 zł,/pl/oferta/mieszkanie-148-m-warszawa-ID4nbxy
"Mieszkanie, 185 m², Warszawa","ul. Przy Grobli, Stegny, Mokotów, Warszawa, mazowieckie",2 250 000 zł,/pl/oferta/mieszkanie-185-m-warszawa-ID4nbxu
Gotowe do odbioru / 2 pokoje / ostatnie piętro,"ul. Posag 7 Panien, Szamoty, Ursus, Warszawa, mazowieckie",580 000 zł,/pl/oferta/gotowe-do-odbioru-2-pokoje-ostatnie-pietro-ID4n978
5-pokojowe mieszkanie 132m2 + ogródek,"ul. Włodarzewska, Szczęśliwice, Ochota, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/5-pokojowe-mieszkanie-132m2-ogrodek-ID4hFh7
4-pokojowe mieszkanie 101m2 + ogródek,"ul. Włodarzewska, Szczęśliwice, Ochota, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-101m2-ogrodek-ID4hFhk
"Mokotów przy Parku,3 Sypialnie, 2 M. Postojowe","ul. Jana III Sobieskiego, Sielce, Mokotów, Warszawa, mazowieckie",2 200 000 zł,/pl/oferta/mokotow-przy-parku-3-sypialnie-2-m-postojowe-ID4moq8
Ciche mieszkanie obok metra Młociny,"ul. Jana Kasprowicza, Wrzeciono, Bielany, Warszawa, mazowieckie",569 000 zł,/pl/oferta/ciche-mieszkanie-obok-metra-mlociny-ID4ndIE
3-pokojowe mieszkanie 155m2 + balkon Bezpośrednio,"ul. Włodarzewska, Szczęśliwice, Ochota, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-155m2-balkon-bezposrednio-ID4hFhN
2-pokojowe mieszkanie 115m2 + taras,"ul. Włodarzewska, Szczęśliwice, Ochota, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-115m2-taras-ID4hFhL
"Gotowe do wprowadzenia 3 pokoje, Białołęka 2014","ul. Gioacchino Rossiniego, Kobiałka, Białołęka, Warszawa, mazowieckie",689 000 zł,/pl/oferta/gotowe-do-wprowadzenia-3-pokoje-bialoleka-2014-ID4iIuN
EcoBerensona - najbardziej zielona dzielnica - 2%,"Białołęka Dworska, Białołęka, Warszawa, mazowieckie",568 512 zł,/pl/oferta/ecoberensona-najbardziej-zielona-dzielnica-2-ID4ncrR
4-pokojowe mieszkanie 75m2 + ogródek,"ul. Rzędziana, Brzeziny, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-75m2-ogrodek-ID4coVe
2-pokojowe mieszkanie 46m2 + balkon Bez Prowizji,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4lhvY
3-pokojowe mieszkanie 65m2 + balkon Bez Prowizji,"ul. Rzędziana, Brzeziny, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-bez-prowizji-ID4c7bp
5-pokojowe mieszkanie 134m2 + taras,"ul. Tadeusza Joteyki, Stara Ochota, Ochota, Warszawa, mazowieckie",3 899 565 zł,/pl/oferta/5-pokojowe-mieszkanie-134m2-taras-ID4fspg
4-pokojowe mieszkanie 130m2 + 2 balkony,"ul. Batystowa, Kabaty, Ursynów, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-130m2-2-balkony-ID4fauT
2-pokojowe mieszkanie 52m2 + balkon Bezpośrednio,"ul. Batystowa, Kabaty, Ursynów, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-52m2-balkon-bezposrednio-ID4faw8
4-pokojowe mieszkanie 81m2 + loggia Bezpośrednio,"ul. Podskarbińska, Grochów, Praga-Południe, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-81m2-loggia-bezposrednio-ID4idch
Nowe Widok na park Metro 800 metrów Balkon,"ul. Młynarska, Młynów, Wola, Warszawa, mazowieckie",682 999 zł,/pl/oferta/nowe-widok-na-park-metro-800-metrow-balkon-ID4ndmf
4/5 Pok | Dwupoziomowe z Ogrodem | Stary Rembertów,"Stary Rembertów, Rembertów, Warszawa, mazowieckie",1 150 000 zł,/pl/oferta/4-5-pok-dwupoziomowe-z-ogrodem-stary-rembertow-ID4ndme
2-pokojowe mieszkanie 46m2 + loggia Bez Prowizji,"ul. Oszmiańska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-46m2-loggia-bez-prowizji-ID4ly8n
"Atrakcyjne 3 pokoje Muranów, Śródmieście Pólnocne","Muranów, Śródmieście, Warszawa, mazowieckie",775 000 zł,/pl/oferta/atrakcyjne-3-pokoje-muranow-srodmiescie-polnocne-ID4lBVn
Ochota 4 pokoje widok na górkę szczęśliwicką,"ul. Władysława Korotyńskiego, Szczęśliwice, Ochota, Warszawa, mazowieckie",950 000 zł,/pl/oferta/ochota-4-pokoje-widok-na-gorke-szczesliwicka-ID4n2ZB
5 pokoi I Mokotów I Blisko metra,"ul. Wielicka, Ksawerów, Mokotów, Warszawa, mazowieckie",1 959 000 zł,/pl/oferta/5-pokoi-i-mokotow-i-blisko-metra-ID4hiVE
5 pokoi I cisza I zieleń,"ul. Syta, Zawady, Wilanów, Warszawa, mazowieckie",1 760 000 zł,/pl/oferta/5-pokoi-i-cisza-i-zielen-ID4hQHQ
2 pokoje|| Metro Targówek Mieszkaniowy || 2011 rok,"Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",730 000 zł,/pl/oferta/2-pokoje-metro-targowek-mieszkaniowy-2011-rok-ID4nbi9
Nowoczesne 2 pokoje na ul. Kłobuckiej na Mokotowie,"ul. Kłobucka, Wyczółki, Ursynów, Warszawa, mazowieckie",950 000 zł,/pl/oferta/nowoczesne-2-pokoje-na-ul-klobuckiej-na-mokotowie-ID4nbf4
"Nowe mieszkanie 36,13m2 Białołęka","Grodzisk, Białołęka, Warszawa, mazowieckie",444 399 zł,/pl/oferta/nowe-mieszkanie-36-13m2-bialoleka-ID4nal3
dom fotowolatika pompa ciepła rekuperacja 350zł/mi,"Zacisze, Targówek, Warszawa, mazowieckie",1 650 000 zł,/pl/oferta/dom-fotowolatika-pompa-ciepla-rekuperacja-350zl-mi-ID4nakR
"Dwupokojowe z balkonem, do własnej aranżacji","ul. Rzepichy, Bródno-Podgrodzie, Targówek, Warszawa, mazowieckie",667 120 zł,/pl/oferta/dwupokojowe-z-balkonem-do-wlasnej-aranzacji-ID4nakh
"Warszawa Natolin, 74,1m2, 4 pokoje, komórka 7,6m2","ul. Belgradzka, Natolin, Ursynów, Warszawa, mazowieckie",999 000 zł,/pl/oferta/warszawa-natolin-74-1m2-4-pokoje-komorka-7-6m2-ID4n9F7
"tuż obok starówki, Metro Uniwersytet","ul. Mikołaja Kopernika, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",1 000 000 zł,/pl/oferta/tuz-obok-starowki-metro-uniwersytet-ID4mUTE
Penthouse 125 mkw na Mokotowie| 3 sypialnie,"ul. Broniwoja, Ksawerów, Mokotów, Warszawa, mazowieckie",3 000 000 zł,/pl/oferta/penthouse-125-mkw-na-mokotowie-3-sypialnie-ID4lV3D
LOFT minimalistyczne mieszkanie na Pradze Północ,"Nowa Praga, Praga-Północ, Warszawa, mazowieckie",595 000 zł,/pl/oferta/loft-minimalistyczne-mieszkanie-na-pradze-polnoc-ID4ePgM
Loft mieszkanie w Fabryce na Pradze Północ,"Szmulowizna, Praga-Północ, Warszawa, mazowieckie",995 000 zł,/pl/oferta/loft-mieszkanie-w-fabryce-na-pradze-polnoc-ID4eMGN
Kawalerki przy lesie***Pełna oferta,"Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",343 308 zł,/pl/oferta/kawalerki-przy-lesiepelna-oferta-ID4nbvf
EcoBerensona - nowe ekologiczne budownictwo - 2%,"Białołęka Dworska, Białołęka, Warszawa, mazowieckie",444 399 zł,/pl/oferta/ecoberensona-nowe-ekologiczne-budownictwo-2-ID4n96F
Luksusowy apartament na Białołęce,"ul. Pasłęcka, Nowodwory, Białołęka, Warszawa, mazowieckie",1 009 725 zł,/pl/oferta/luksusowy-apartament-na-bialolece-ID4n96r
2-pokojowe mieszkanie 45m2 + balkon Bez Prowizji,"ul. Włodarzewska, Szczęśliwice, Ochota, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-bez-prowizji-ID4hFhd
2 pok. z widną kuchnią przy Koneserze,"ul. Tarchomińska, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",569 000 zł,/pl/oferta/2-pok-z-widna-kuchnia-przy-koneserze-ID4ncbp
4-pokojowe mieszkanie 87m2 + loggia,"ul. Kazimierza Gierdziejewskiego, Szamoty, Ursus, Warszawa, mazowieckie",994 806 zł,/pl/oferta/4-pokojowe-mieszkanie-87m2-loggia-ID4ltT6
2-pokojowe mieszkanie 47m2 + loggia,"ul. Kazimierza Gierdziejewskiego, Szamoty, Ursus, Warszawa, mazowieckie",605 793 zł,/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-ID4ltTD
4-pokojowe mieszkanie 85m2 + balkon Bez Prowizji,"ul. Kazimierza Gierdziejewskiego, Szamoty, Ursus, Warszawa, mazowieckie",954 322 zł,/pl/oferta/4-pokojowe-mieszkanie-85m2-balkon-bez-prowizji-ID4ltTY
2-pokojowe mieszkanie 45m2 + ogródek,"ul. Kazimierza Gierdziejewskiego, Szamoty, Ursus, Warszawa, mazowieckie",590 078 zł,/pl/oferta/2-pokojowe-mieszkanie-45m2-ogrodek-ID4ltTT
Piękny Widok * Centrum * Inwestycja * Metro,"pl. Plac Jana Henryka Dąbrowskiego, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",699 000 zł,/pl/oferta/piekny-widok-centrum-inwestycja-metro-ID4ncrH
"Widok na Zieleń ,DużyPrywatny Ogród - 12min do Met","ul. Leona Berensona, Grodzisk, Białołęka, Warszawa, mazowieckie",594 500 zł,/pl/oferta/widok-na-zielen-duzyprywatny-ogrod-12min-do-met-ID4nbQx
Idealny rozkład dla wymagającej rodziny,"ul. Hanki Ordonówny, Nowodwory, Białołęka, Warszawa, mazowieckie",1 072 500 zł,/pl/oferta/idealny-rozklad-dla-wymagajacej-rodziny-ID4nbPZ
4-pokojowe mieszkanie 134m2 + 2 loggie,"ul. Tadeusza Joteyki, Stara Ochota, Ochota, Warszawa, mazowieckie",3 122 242 zł,/pl/oferta/4-pokojowe-mieszkanie-134m2-2-loggie-ID4fsoX
5-pokojowe mieszkanie 134m2 + 2 loggie,"ul. Tadeusza Joteyki, Stara Ochota, Ochota, Warszawa, mazowieckie",3 256 532 zł,/pl/oferta/5-pokojowe-mieszkanie-134m2-2-loggie-ID4fspf
2 pok35 m2 Bemowo przy metrze bez prowzji,"ul. Marynin, Górce, Bemowo, Warszawa, mazowieckie",554 300 zł,/pl/oferta/2-pok35-m2-bemowo-przy-metrze-bez-prowzji-ID4ndlL
3-pokojowe mieszkanie 71m2 + loggia Bezpośrednio,"ul. Oszmiańska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-71m2-loggia-bezposrednio-ID4ly8o
4-pokojowe mieszkanie 94m2 + balkon,"ul. Oszmiańska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-94m2-balkon-ID4ly8t
MIESZKANIE 80m2 WAWA WAWER bezpośrednio 0 czynszu,"ul. Sęczkowa, Las, Wawer, Warszawa, mazowieckie",927 600 zł,/pl/oferta/mieszkanie-80m2-wawa-wawer-bezposrednio-0-czynszu-ID4n8KC
"Oryginalne, w kamienicy 2 pok. Radomska","ul. Radomska, Stara Ochota, Ochota, Warszawa, mazowieckie",840 000 zł,/pl/oferta/oryginalne-w-kamienicy-2-pok-radomska-ID4n8JG
Luksus w Sercu Mokotowa,"ul. Kazimierzowska 64, Stary Mokotów, Mokotów, Warszawa, mazowieckie",1 450 000 zł,/pl/oferta/luksus-w-sercu-mokotowa-ID4mFW1
Nowa Cena,"ul. Stanisława Augusta, Kamionek, Praga-Południe, Warszawa, mazowieckie",990 000 zł,/pl/oferta/nowa-cena-ID4n6Zp
Bardzo ładne 4-pokojowe mieszkanie dla rodziny!,"ul. Józefa Chłopickiego, Grochów, Praga-Południe, Warszawa, mazowieckie",1 330 000 zł,/pl/oferta/bardzo-ladne-4-pokojowe-mieszkanie-dla-rodziny-ID4nbev
Nowe 2-pokoje Z Dużym Balkonem_do wykończenia,"ul. Rzepichy, Bródno-Podgrodzie, Targówek, Warszawa, mazowieckie",615 825 zł,/pl/oferta/nowe-2-pokoje-z-duzym-balkonem-do-wykonczenia-ID4nbdw
Zamieszkaj w nowym budynku na Tarchominie,"ul. Tarchomińska, Tarchomin, Białołęka, Warszawa, mazowieckie",791 600 zł,/pl/oferta/zamieszkaj-w-nowym-budynku-na-tarchominie-ID4muQV
3-pokojowe mieszkanie Warszawa Rembertów,"Nowy Rembertów, Rembertów, Warszawa, mazowieckie",650 000 zł,/pl/oferta/3-pokojowe-mieszkanie-warszawa-rembertow-ID4mzpk
Dwa Pokoje Przy Pałacu Kultury.,"Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",799 000 zł,/pl/oferta/dwa-pokoje-przy-palacu-kultury-ID4n9BU
"Klimatyczne 2 - pokoje 58,73 m2 Warszawa Bemowo","Ulrychów, Wola, Warszawa, mazowieckie",995 000 zł,/pl/oferta/klimatyczne-2-pokoje-58-73-m2-warszawa-bemowo-ID4n3Xr
"Duże, 6-pokojowe mieszkanie w centrum Pragi","Grochów, Praga-Południe, Warszawa, mazowieckie",2 260 000 zł,/pl/oferta/duze-6-pokojowe-mieszkanie-w-centrum-pragi-ID4n9i1
Gotowe mieszkanie na Białołęce,"ul. Pasłęcka, Nowodwory, Białołęka, Warszawa, mazowieckie","680 299,60 zł",/pl/oferta/gotowe-mieszkanie-na-bialolece-ID4n96p
Świetne do mieszkania jak i na inwestycję,"ul. Wiśniowa, Stary Mokotów, Mokotów, Warszawa, mazowieckie",699 000 zł,/pl/oferta/swietne-do-mieszkania-jak-i-na-inwestycje-ID4ncb9
3-pokojowe mieszkanie 66m2 + 2 balkony,"ul. Fajansowa, Raków, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-66m2-2-balkony-ID4mM6q
3-pokojowe mieszkanie 60m2 + balkon,"ul. Rzędziana, Brzeziny, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4dsVt
2-pokojowe mieszkanie 42m2 + ogródek,"ul. Loteryjki, Wólka Węglowa, Bielany, Warszawa, mazowieckie",546 650 zł,/pl/oferta/2-pokojowe-mieszkanie-42m2-ogrodek-ID4eZ8D
Gotowe apartamenty inwestycyjne na Ursynowie,"ul. rtm. Witolda Pileckiego, Stary Imielin, Ursynów, Warszawa, mazowieckie","615 838,86 zł",/pl/oferta/gotowe-apartamenty-inwestycyjne-na-ursynowie-ID4ncr9
Naturalnie Aluzyjna - zielona okolica na Białołęce,"ul. Aluzyjna, Nowodwory, Białołęka, Warszawa, mazowieckie",761 229 zł,/pl/oferta/naturalnie-aluzyjna-zielona-okolica-na-bialolece-ID4ncqK
"Muranów, 3 pokoje, balkon i piwnica","Muranów, Śródmieście, Warszawa, mazowieckie",850 000 zł,/pl/oferta/muranow-3-pokoje-balkon-i-piwnica-ID4nbPw
"Lokalizacja przy metrze, apartament","ul. Stefana Żeromskiego, Słodowiec, Bielany, Warszawa, mazowieckie",799 000 zł,/pl/oferta/lokalizacja-przy-metrze-apartament-ID4nbOU
2-pokojowe mieszkanie 46m2 + balkon,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-ID4lhx9
3-pokojowe mieszkanie 59m2 + balkon Bezpośrednio,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-59m2-balkon-bezposrednio-ID4lhym
"4min do S8 - 2-pokoje, kredyt 2% - 12min do Metra","Białołęka Dworska, Białołęka, Warszawa, mazowieckie",429 999 zł,/pl/oferta/4min-do-s8-2-pokoje-kredyt-2-12min-do-metra-ID4naLe
"TARAS 53m2 , widna kuchnia, garaż - 12min do METRA","ul. Lewandów, Grodzisk, Białołęka, Warszawa, mazowieckie",615 137 zł,/pl/oferta/taras-53m2-widna-kuchnia-garaz-12min-do-metra-ID4naKX
"3-pok dla Rodziny, blisko s8 , 20min do Centrum","ul. Lewandów, Grodzisk, Białołęka, Warszawa, mazowieckie",569 612 zł,/pl/oferta/3-pok-dla-rodziny-blisko-s8-20min-do-centrum-ID4n8HB
3-pokojowe mieszkanie 56m2 + balkon Bezpośrednio,"ul. Skarbka z Gór, Grodzisk, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-56m2-balkon-bezposrednio-ID4kM8P
"4-pokoje, 3min do s8 - 12min do METRA","ul. Lewandów, Grodzisk, Białołęka, Warszawa, mazowieckie",612 001 zł,/pl/oferta/4-pokoje-3min-do-s8-12min-do-metra-ID4n9Yy
"Kawalerka 29,52 mkw, nadbudowa kamienicy z 1895 r.","ul. Waliców, Mirów, Wola, Warszawa, mazowieckie",619 920 zł,/pl/oferta/kawalerka-29-52-mkw-nadbudowa-kamienicy-z-1895-r-ID4mJL6
2 pok z m. post Ursus Apartamentowa,"Skorosze, Ursus, Warszawa, mazowieckie",645 000 zł,/pl/oferta/2-pok-z-m-post-ursus-apartamentowa-ID4mYeb
"Nowe 3 pokoje z Dużym Ogrodem, Targówek","ul. Rzepichy, Bródno-Podgrodzie, Targówek, Warszawa, mazowieckie",756 539 zł,/pl/oferta/nowe-3-pokoje-z-duzym-ogrodem-targowek-ID4nbdu
Nowe mieszkanie Нова квартира Ursynów,"ul. Rybałtów, Las Kabacki, Ursynów, Warszawa, mazowieckie",2 570 400 zł,/pl/oferta/nowe-mieszkanie-ursynow-ID4kL63
Huculska/klimat/Mokotów/kamienica,"Huculska/klimat/Mokotów/kamienica, Sielce, Mokotów, Warszawa, mazowieckie",1 975 000 zł,/pl/oferta/huculska-klimat-mokotow-kamienica-ID4n7bW
"Mieszkanie, 88,90 m², Warszawa","Szczęśliwice, Ochota, Warszawa, mazowieckie",1 324 610 zł,/pl/oferta/mieszkanie-88-90-m-warszawa-ID4n9BS
Trzy pokoje na Rakowcu - 1000m do Wum!,"Szczęśliwice, Ochota, Warszawa, mazowieckie",650 000 zł,/pl/oferta/trzy-pokoje-na-rakowcu-1000m-do-wum-ID4nbuJ
Gotowa kawalerka na Białołęce,"ul. Pasłęcka, Nowodwory, Białołęka, Warszawa, mazowieckie",477 940 zł,/pl/oferta/gotowa-kawalerka-na-bialolece-ID4n96j
Kawalerka przy metrze Wawrzyszew,"al. Aleja Władysława Reymonta, Stare Bielany, Bielany, Warszawa, mazowieckie",632 000 zł,/pl/oferta/kawalerka-przy-metrze-wawrzyszew-ID4n96h
"Dwustronne, 2-3 pokoje, 49m, garaż, Ursus","ul. Herbu Oksza, Szamoty, Ursus, Warszawa, mazowieckie",655 500 zł,/pl/oferta/dwustronne-2-3-pokoje-49m-garaz-ursus-ID4ncao
Na sprzedaż 3 pokoje z dużym Ogródkiem Włochy,"ul. Wyrzyska 8, Stare Włochy, Włochy, Warszawa, mazowieckie",954 000 zł,/pl/oferta/na-sprzedaz-3-pokoje-z-duzym-ogrodkiem-wlochy-ID4ncaa
Mieszkanie M2 37m2 Gocław Praga Południe z meblami,"ul. Jana Nowaka-Jeziorańskiego, Gocław, Praga-Południe, Warszawa, mazowieckie",680 000 zł,/pl/oferta/mieszkanie-m2-37m2-goclaw-praga-poludnie-z-meblami-ID4nc8q
3-pokojowe mieszkanie 56m2 + balkon Bezpośrednio,"ul. Loteryjki, Wólka Węglowa, Bielany, Warszawa, mazowieckie",680 760 zł,/pl/oferta/3-pokojowe-mieszkanie-56m2-balkon-bezposrednio-ID4eZ7e
5-pokojowe mieszkanie 121m2 + 2 balkony,"ul. Batystowa, Kabaty, Ursynów, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/5-pokojowe-mieszkanie-121m2-2-balkony-ID4fauL
"Unikat, Apartament na Skarpie,170m2,Garaż,Taras,","al. Aleja Wilanowska, Stegny, Mokotów, Warszawa, mazowieckie",3 377 777 zł,/pl/oferta/unikat-apartament-na-skarpie-170m2-garaz-taras-ID4ncpk
"Unikat, Apartament na Skarpie,170m2,Garaż,Taras,","al. Aleja Wilanowska, Stegny, Mokotów, Warszawa, mazowieckie",3 377 777 zł,/pl/oferta/unikat-apartament-na-skarpie-170m2-garaz-taras-ID4ncpi
Przestronne Mieszkanie Laveli Residence M46,"ul. Fabryczna, Stara Miłosna, Wesoła, Warszawa, mazowieckie",958 551 zł,/pl/oferta/przestronne-mieszkanie-laveli-residence-m46-ID4dt7Q
"Mieszkanie, 53 m², Warszawa","Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",930 000 zł,/pl/oferta/mieszkanie-53-m-warszawa-ID4nbOo
5-pokojowe mieszkanie 122m2 + taras Bez Prowizji,"ul. Włodarzewska, Szczęśliwice, Ochota, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/5-pokojowe-mieszkanie-122m2-taras-bez-prowizji-ID4hFh9
"Mieszkanie 4- pokoje, 2 balkony ul. Limanowskiego","ul. Bolesława Limanowskiego, Sadyba, Mokotów, Warszawa, mazowieckie",1 000 000 zł,/pl/oferta/mieszkanie-4-pokoje-2-balkony-ul-limanowskiego-ID4lLFC
Trzypokojowe mieszkanie z Ogródkiem 180m2,"Przejezdna, Kobiałka, Białołęka, Warszawa, mazowieckie",710 000 zł,/pl/oferta/trzypokojowe-mieszkanie-z-ogrodkiem-180m2-ID4nd4W
4-pokojowe mieszkanie 86m2 + balkon,"ul. Podskarbińska, Grochów, Praga-Południe, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-86m2-balkon-ID4idcs
"26,7mkw, 5min pieszo do Pałacu Kultury i Nauki.","Mirów, Wola, Warszawa, mazowieckie",523 500 zł,/pl/oferta/26-7mkw-5min-pieszo-do-palacu-kultury-i-nauki-ID4n0C6
"Zwrot 5,6 tys./msc. / Gotowiec / Fv bez Pcc","ul. Wolska, Odolany, Wola, Warszawa, mazowieckie",544 999 zł,/pl/oferta/zwrot-5-6-tys-msc-gotowiec-fv-bez-pcc-ID4n8GI
Mieszkanie Warszawa Wawer,"Międzylesie, Wawer, Warszawa, mazowieckie",580 000 zł,/pl/oferta/mieszkanie-warszawa-wawer-ID4h8j7
3-pokojowe mieszkanie 55m2 + balkon Bez Prowizji,"ul. Namysłowska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4n9Uq
3-pokojowe mieszkanie 52m2 + balkon Bezpośrednio,"ul. Namysłowska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-52m2-balkon-bezposrednio-ID4n9Un
1-pokojowe mieszkanie zielona Białołęka,"ul. Leona Berensona, Grodzisk, Białołęka, Warszawa, mazowieckie",370 852 zł,/pl/oferta/1-pokojowe-mieszkanie-zielona-bialoleka-ID4nbd8
4 pokojowe mieszkanie z ogródkiem,"ul. Leona Berensona, Grodzisk, Białołęka, Warszawa, mazowieckie",639 288 zł,/pl/oferta/4-pokojowe-mieszkanie-z-ogrodkiem-ID4nbd7
Kamienica* 107M2 5 Pok.* Zaaranżuj Własne Wnętrze,"Stara Ochota, Ochota, Warszawa, mazowieckie",1 350 000 zł,/pl/oferta/kamienica-107m2-5-pok-zaaranzuj-wlasne-wnetrze-ID4mHhS
Rondo Wiatraczna / 3 pokoje / wysoki standard,"ul. Grochowska, Grochów, Praga-Południe, Warszawa, mazowieckie",1 090 000 zł,/pl/oferta/rondo-wiatraczna-3-pokoje-wysoki-standard-ID4k4bX
Nowoczesny apartament Mokotów ul. Magazynowa 11,"Ksawerów, Mokotów, Warszawa, mazowieckie",1 600 000 zł,/pl/oferta/nowoczesny-apartament-mokotow-ul-magazynowa-11-ID4n693
Widok/ Ciche / Przytulne 2 pokoje dla pary/,"ul. Elbląska, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",750 000 zł,/pl/oferta/widok-ciche-przytulne-2-pokoje-dla-pary-ID4n9zM
Znakomita Lokalizacja,"ul. Stanisława Herbsta, Ursynów Północny, Ursynów, Warszawa, mazowieckie",1 033 440 zł,/pl/oferta/znakomita-lokalizacja-ID4n9zA
Do Własnej Aranżacji W Kamienicy/ Bez Prowizji,"ul. Mokotowska, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",1 401 695 zł,/pl/oferta/do-wlasnej-aranzacji-w-kamienicy-bez-prowizji-ID4mJDT
131m2 z ogródkiem | Sadyba,"ul. Morszyńska, Sadyba, Mokotów, Warszawa, mazowieckie",1 400 000 zł,/pl/oferta/131m2-z-ogrodkiem-sadyba-ID4nbtc
Mieszkanie z dużymi oknami w Platinium Towers,"ul. Grzybowska, Mirów, Wola, Warszawa, mazowieckie",1 385 000 zł,/pl/oferta/mieszkanie-z-duzymi-oknami-w-platinium-towers-ID4lMe9
